LATITUDE,LONGITUDE,PLACA_VEICULO
-23.57944862,-46.7341069,BTP0373
-23.57395875,-46.5689223,FGE9290
-23.55346968,-46.44469882,FHP8960
-23.53725576,-46.71797629,HMJ1289
-23.53047446,-46.68794568,FMQ0433
-23.713903,-46.6400428,CMN6760
-23.59740374,-46.55566777,QPU8101
-23.47990672,-46.64689802,MXV2848
-23.60350159,-46.50461745,DYB1913
-23.57647675,-46.51755531,QPL4277
-23.66805163,-46.6470867,QNY8960
-23.59459283,-46.61293517,EVD1843
-23.58877315,-46.55834373,FAM6685
-23.65293389,-46.66033423,CEM4987
-23.54722666,-46.48346175,EQG9880
-23.5999606,-46.5760598,AYZ0978
-23.54509479,-46.57737105,OQL1294
-23.49612556,-46.58007932,EXY7384
-23.56402175,-46.56097747,FYH5913
-23.53935719,-46.70747696,FGR3899
-23.5905175,-46.6397995,GEM0379
-23.50597216,-46.57880903,PYN4652
-23.57391214,-46.55994303,FAN6810
-23.55819325,-46.69337079,EYT6163
-23.62941512,-46.69025065,FEX4323
-23.54343436,-46.6088204,DKQ4880
-23.54002325,-46.45291146,EZF1783
-23.6314914,-46.644165,FOH3285
-23.49968153,-46.46869193,BVY9737
-23.51711649,-46.52264407,FTQ2324
-23.75070032,-46.67057092,BHS4805
-23.57554685,-46.58699618,EQC1038
-23.61566625,-46.63223014,QPU8135
-23.4815725,-46.6768838,CTZ6509
-23.55402818,-46.49971084,JNC5983
-23.54211418,-46.57282737,PVV6413
-23.52128071,-46.38810716,ENL0032
-23.5776563,-46.5162974,FOD5018
-23.54866319,-46.41896694,CCL4567
-23.60044468,-46.6138633,FMB2972
-23.55848786,-46.53713445,PWC4010
-23.692328,-46.797883,CDF0348
-23.5953194,-46.48608488,CNB1194
-23.4736443,-46.6362395,FAX4729
-23.58201399,-46.63659617,FQT7830
-23.6348828,-46.6455708,EQJ0684
-23.5092491,-46.42261291,CDD6150
-23.61614185,-46.63528166,GBH5971
-23.62960009,-46.46959881,GFJ7134
-23.60202721,-46.6410018,DYB3775
-23.54223295,-46.64051061,GKA9006
-23.51887516,-46.38525355,CED7494
-23.55435752,-46.68998238,QOI6807
-23.5834307,-46.61225226,QPR0698
-23.55952915,-46.61569195,GGY1973
-23.59428177,-46.43697192,CWX1022
-23.59796435,-46.66678848,QNX4531
-23.55835658,-46.66567006,QPP1771
-23.59638846,-46.786012,QNZ8283
-23.4825434,-46.7466781,BZR5423
-23.60195442,-46.4780832,DSW3816
-23.5424185,-46.7092823,GEZ5415
-23.55275971,-46.48424571,FIJ9759
-23.55181745,-46.65272304,FFK9420
-23.5247805,-46.7148472,FTY9147
-23.6024406,-46.516567,OQZ5775
-23.54872764,-46.54362632,DFW3216
-23.73400538,-46.71709762,EUD1138
-23.73132195,-46.69790328,CHV4324
-23.47032998,-46.63241544,GIA7780
-23.45470633,-46.73263999,EQB8177
-23.58919596,-46.73780434,CXM8824
-23.54216099,-46.57621803,FRD5901
-23.5344311,-46.7122087,HOJ6092
-23.54013224,-46.49657551,PZG3933
-23.4981256,-46.5784072,AYG3008
-23.47528228,-46.58223396,BKP4471
-23.62482122,-46.59175501,CCQ7456
-23.56135067,-46.56676397,ALF6148
-23.59712645,-46.61148628,GJA8148
-23.56096989,-46.68666742,PBB2851
-23.59426839,-46.73479098,DMX9624
-23.532714,-46.5020891,FEJ0446
-23.44558806,-46.57713191,DMW0953
-23.49288222,-46.64879883,OMB1477
-23.44104791,-46.71687921,FAQ4226
-23.52212253,-46.52598655,QNF8034
-23.63974769,-46.74241659,FJP9278
-23.50287597,-46.56885038,PWI4807
-23.5172766,-46.53149422,OWI2170
-23.6781603,-46.7500599,CER8140
-23.70907098,-46.7769633,CLV9054
-23.60303406,-46.48811829,CMR7502
-23.5384185,-46.72833386,DZZ6302
-23.58084303,-46.52582435,FGD0760
-23.62237513,-46.46492118,BXB7685
-23.6570441,-46.724394,BRG5187
-23.60867728,-46.50689375,ETA3206
-23.5515136,-46.5442403,EUH0731
-23.50549752,-46.71452288,FEY8536
-23.5399041,-46.4529823,FMC8018
-23.51290243,-46.41691496,BGB8207
-23.78449096,-46.68873583,CES8978
-23.53158302,-46.52641013,CIA1451
-23.5166246,-46.7034672,FPP0306
-23.4827524,-46.6356799,DQJ6424
-23.6714236,-46.7014134,CVZ1649
-23.5927801,-46.7373095,EXO1717
-23.51133132,-46.37129535,CNE7580
-23.53497954,-46.5612079,PXY1322
-23.6091059,-46.5218918,EUM8477
-23.51431364,-46.45282367,FAM9032
-23.52542787,-46.54428403,GIT0543
-23.50968094,-46.65366705,QNU5260
-23.48611965,-46.73939052,KJF7170
-23.59864649,-46.46890532,AJR5569
-23.5407491,-46.4449254,PYA7260
-23.52243025,-46.54055217,QPI0153
-23.52317797,-46.48118154,BUA8139
-23.5110287,-46.594717,FRN3066
-23.52144736,-46.73228449,FNN2824
-23.51879161,-46.70064556,CGF7332
-23.51941616,-46.46157386,FCI8978
-23.60040707,-46.61322789,FQR4328
-23.50773719,-46.38184199,CWX1976
-23.5182288,-46.5927074,FGB3566
-23.6521058,-46.70434257,BRH2953
-23.585804,-46.56167528,FMZ8208
-23.49645048,-46.69413996,DZK3869
-23.5061426,-46.6021412,OQF2574
-23.61580515,-46.50207662,GVR7605
-23.6091373,-46.64646573,FTY4319
-23.4832883,-46.6036925,FAZ0353
-23.49637202,-46.71882189,FKZ1174
-23.67679641,-46.66382347,FAS4966
-23.6105997,-46.5076264,KVD7388
-23.49674228,-46.59436196,FJP2053
-23.546588,-46.5319789,FGE7131
-23.5734921,-46.70808771,DIL9571
-23.59589257,-46.50966479,EGP6386
-23.54024697,-46.64091328,GTK2268
-23.6527136,-46.6456246,EXH0606
-23.49015868,-46.73769351,FUU6247
-23.54968551,-46.55736299,GAR8902
-23.50553811,-46.44520426,BZH5933
-23.53847566,-46.68027109,DTY9607
-23.74162523,-46.69115806,FRN8189
-23.58428146,-46.39404479,CIB2908
-23.6107454,-46.4791564,OPW2408
-23.65636022,-46.79186731,EVS0624
-23.6831658,-46.77014554,CJL7751
-23.55631701,-46.68493957,GOM6332
-23.58740481,-46.63738351,EYG6843
-23.71511105,-46.64044222,BJP4767
-23.66490575,-46.70566068,IBT6167
-23.51067328,-46.59485488,FPK7838
-23.50831741,-46.39470243,DEN3170
-23.5052746,-46.4351841,CFE6666
-23.48850887,-46.60351892,FOA9983
-23.72740068,-46.70412535,CWP0932
-23.5134002,-46.44377824,BGV6993
-23.6963138,-46.674991,FJW3151
-23.5492338,-46.55490098,GDD9529
-23.66416244,-46.70721482,DEX0560
-23.4883413,-46.7381043,FLD5027
-23.45288405,-46.79342291,BGE2901
-23.53594165,-46.5436344,EKL7488
-23.49944811,-46.52028361,DDO3328
-23.4967632,-46.7199015,PWZ3072
-23.47633112,-46.6780259,BOK1767
-23.61704926,-46.47877233,EIY2586
-23.66906086,-46.6913172,HMR3204
-23.60892943,-46.52377058,EQG8078
-23.58736324,-46.48823366,FAO4538
-23.47500317,-46.58467725,BSS6039
-23.52228079,-46.42009203,EVP9753
-23.44218386,-46.72391694,GFX9098
-23.5917615,-46.6290754,EEI9065
-23.61272451,-46.49637776,CNY2832
-23.50840445,-46.57310797,EBD1006
-23.55989755,-46.53937902,EZT6955
-23.48589715,-46.39515303,BJH2462
-23.69127343,-46.75813821,EMS2283
-23.56518637,-46.5794817,DMV9258
-23.57508864,-46.5069644,FMS1578
-23.5379203,-46.6327535,FWJ8531
-23.48638389,-46.45790427,BZC8400
-23.59886253,-46.58030076,QPP5401
-23.44489647,-46.70525945,BMC9760
-23.6049444,-46.7451236,FDF0105
-23.46787778,-46.6906104,CEM2330
-23.50797431,-46.45907728,BGI7357
-23.538983,-46.4377304,FDI9855
-23.72490256,-46.70814016,ENN7885
-23.5222237,-46.4911649,PWH0256
-23.5297348,-46.4661214,EFS2823
-23.57402065,-46.53140154,QPL2062
-23.4777716,-46.5702261,ETC1377
-23.5651878,-46.4481674,BJL6207
-23.5261221,-46.6249596,CXN4556
-23.5147357,-46.6554047,FJY4208
-23.5857039,-46.56007735,FLL5902
-23.5241034,-46.5136354,FNS6112
-23.56189626,-46.51298312,BJE9781
-23.49637202,-46.71882189,BMR7316
-23.6015056,-46.48951969,QFG4636
-23.57739828,-46.58346277,OOS4904
-23.6524593,-46.6526376,EYC8738
-23.46866199,-46.60585976,EUY2701
-23.53159631,-46.69554704,FUE9684
-23.59888325,-46.58028342,GBD7944
-23.63324405,-46.73622658,EUT1293
-23.5420243,-46.5557004,EJH6397
-23.47497841,-46.71085886,FIO0194
-23.5731389,-46.7077331,ENQ6471
-23.56760388,-46.50546926,BMM3488
-23.62269545,-46.49461088,FPB5409
-23.54921616,-46.53080212,FQN6686
-23.6747499,-46.68802267,FCM1120
-23.76587893,-46.71580117,BSH0887
-23.50860067,-46.44463672,CIB6448
-23.51026345,-46.49775905,CTX6755
-23.54581963,-46.57076401,PUH4954
-23.53032869,-46.46344073,HZL4174
-23.52344239,-46.54567595,LOV2160
-23.51686335,-46.3891139,EMG2701
-23.54701353,-46.54496857,CFA4102
-23.60123671,-46.68393998,CAV9298
-23.66655003,-46.72115069,CJL1384
-23.68804825,-46.79122869,BYG1159
-23.59221292,-46.50114548,BNR5933
-23.5397003,-46.6051734,CJB2537
-23.53558187,-46.690226,DZI1043
-23.5895101,-46.5511535,EAG9184
-23.625428,-46.604584,FBZ7256
-23.53424206,-46.5237581,EJD4066
-23.55232516,-46.56204307,EQN1120
-23.6713999,-46.77845529,BRG8943
-23.54378368,-46.50942978,EEK3156
-23.57777952,-46.49390149,FWY8728
-23.56378072,-46.53165673,MJF7095
-23.64165614,-46.61048862,CLE7609
-23.5534037,-46.46925702,CIN1299
-23.6763889,-46.70007,FDA2143
-23.53930726,-46.58823864,BGU0020
-23.4517763,-46.7319901,PUM1072
-23.5540139,-46.49247382,EME1049
-23.6181122,-46.5843091,EUV8507
-23.5413087,-46.6563094,BVB6830
-23.55666238,-46.55255713,CIA0345
-23.56667783,-46.68528936,OBA5112
-23.53346681,-46.44026631,QPT2685
-23.54623058,-46.42185754,BZR9728
-23.56518852,-46.57266777,FZS2104
-23.68125185,-46.77164471,CCC2634
-23.446792,-46.7218962,EZT8196
-23.57953829,-46.4962271,FKD1144
-23.5751005,-46.7803984,DED9535
-23.549986,-46.55531887,EUB5238
-23.68307968,-46.65259805,BMB9673
-23.54373685,-46.48343221,DLU2468
-23.48966152,-46.50153305,BME4499
-23.49316083,-46.41317465,NXY9850
-23.5307379,-46.501189,FSH5288
-23.54383556,-46.69516461,GBM6960
-23.57992464,-46.55707774,QPY7692
-23.53664665,-46.39819853,CZU2915
-23.56270801,-46.51549819,FOO4114
-23.59855465,-46.43764009,FVH0703
-23.5902564,-46.5607951,EEV4421
-23.59974751,-46.53161082,HJN5799
-23.6033848,-46.6124917,DZD5188
-23.44770771,-46.72803785,BVQ9575
-23.5507242,-46.55711151,FDM4103
-23.88054007,-46.74166217,FZR7900
-23.58508834,-46.53727935,FRQ5794
-23.57630951,-46.72797809,CXQ3829
-23.55270755,-46.59683398,DVC6234
-23.53919807,-46.64261476,EMT7907
-23.5431367,-46.42377472,DEM5166
-23.62180629,-46.50954646,GAZ3834
-23.57153083,-46.44664788,BGT7887
-23.60831579,-46.47741139,EBZ1770
-23.54079762,-46.55791864,FVE6198
-23.56719892,-46.58913495,KPY7124
-23.59768823,-46.39680426,CFQ4923
-23.4841412,-46.6788525,NAQ1064
-23.59251768,-46.77133541,CXL2103
-23.5721333,-46.5521053,ENF0622
-23.52191555,-46.44434022,BRG4988
-23.58795793,-46.38169618,EML5358
-23.52802727,-46.68723632,EEN8920
-23.581054,-46.63711812,QNR9459
-23.60166674,-46.53420502,FTB6339
-23.63001963,-46.47473055,EMR4332
-23.56890474,-46.61787485,HNB9448
-23.60441757,-46.52981972,FLM8230
-23.57287828,-46.54163839,EQV2943
-23.51479323,-46.71928864,BMH5677
-23.60432922,-46.64858658,GFW4388
-23.57150146,-46.55576025,CJJ3423
-23.60892876,-46.5076112,PXZ7440
-23.64557936,-46.69821622,FQJ9611
-23.53029008,-46.42188115,ETC2518
-23.58200001,-46.54485912,DAM4983
-23.58475809,-46.79088686,CAQ0166
-23.5704725,-46.5082874,GCE9340
-23.45870802,-46.66940075,ELW7448
-23.51687657,-46.72116837,CIE9358
-23.56189646,-46.39991831,BOV8870
-23.53673316,-46.4698109,PZH0812
-23.64619,-46.7904922,DEL1758
-23.5237576,-46.5304559,FEZ2858
-23.55701543,-46.69255833,GIR6484
-23.53401799,-46.69016209,QPB8864
-23.52112444,-46.43661392,HHK9270
-23.59736802,-46.51492869,CRT9123
-23.50802416,-46.53557515,ALF5724
-23.55904569,-46.60363547,GHN2713
-23.53523157,-46.56435902,PYM0756
-23.5431367,-46.42377472,BPF5406
-23.54225613,-46.69499072,FNL6361
-23.52173389,-46.44175853,CNM2940
-23.59886055,-46.64722381,PZO1827
-23.5470586,-46.5438221,FJN3121
-23.46295248,-46.65510955,MVZ9882
-23.52400523,-46.52752631,ELC4037
-23.5940191,-46.561409,BAA6471
-23.5386073,-46.67775145,GKH6992
-23.6156367,-46.5107897,EYB9780
-23.5795847,-46.7373357,CRG0610
-23.55574867,-46.55122348,FGJ5654
-23.59144039,-46.4892521,CMN4541
-23.5483089,-46.5474039,EUP6226
-23.56475423,-46.53985538,EDB3328
-23.57803688,-46.5185467,GCN8388
-23.5369567,-46.73164886,BQK7555
-23.49631238,-46.71886803,EBJ4810
-23.59305981,-46.53076864,EZM8784
-23.52725731,-46.39175086,BTD9403
-23.53116462,-46.46680776,FLQ5887
-23.54005828,-46.45266454,FKE9983
-23.51569757,-46.53234384,FGJ1695
-23.6105313,-46.6653452,FJP1476
-23.574521,-46.6432803,EGF1163
-23.59839116,-46.56016774,ENS1473
-23.5203444,-46.7201845,FGH6275
-23.54151188,-46.68403059,CNE1181
-23.54664332,-46.52327159,EMT4071
-23.50212258,-46.49716794,FFP1011
-23.5904158,-46.5522285,FZX1922
-23.49991691,-46.61480237,DVL8352
-23.46930394,-46.65868341,FHY0522
-23.5216298,-46.5418259,IXF5251
-23.584093,-46.6112724,EFC5728
-23.520145,-46.727159,PUE0513
-23.54293249,-46.69398581,QPA1751
-23.5860986,-46.7165879,HAE6769
-23.47097135,-46.74662928,PUF9173
-23.54329297,-46.69407333,QOP3903
-23.74251706,-46.65523319,QPI6358
-23.58091009,-46.389993,PYY8012
-23.55471375,-46.4314263,BGS1768
-23.53739969,-46.7181594,FTM8170
-23.48424884,-46.60860509,EVX5225
-23.55812923,-46.6062422,PYD6616
-23.49880884,-46.74540789,AZJ7298
-23.46639412,-46.6586591,CCS4744
-23.5294529,-46.69177792,DWN2157
-23.62588821,-46.59458091,CBF1840
-23.59264989,-46.65175009,FBZ7512
-23.55922508,-46.82518268,FRO9359
-23.68379234,-46.75948994,NSS8342
-23.5453699,-46.459735,EKT8843
-23.58046405,-46.6383042,FBX7956
-23.58062761,-46.52316205,COC3060
-23.4951843,-46.5934332,EQG5551
-23.60244088,-46.53443627,CAE9932
-23.472252,-46.6912241,ETR3273
-23.48948607,-46.42116997,DES8734
-23.48601372,-46.69387057,GFI3998
-23.5202029,-46.69736191,EPP6184
-23.60031832,-46.53980754,FFC6898
-23.59496091,-46.54733453,BJG4683
-23.5802264,-46.6375962,FTE5783
-23.52855721,-46.50468777,FIS1625
-23.466927,-46.5849255,MWB7053
-23.553898,-46.458938,FJE9731
-23.49324978,-46.44754849,FGD9916
-23.54941267,-46.4486919,fev/05
-23.53746933,-46.50326235,EUG8846
-23.6119716,-46.6259455,FHE2024
-23.58922727,-46.62807464,QNV3237
-23.5360357,-46.54410209,QQB4917
-23.58804499,-46.7228374,BNY4636
-23.49052917,-46.70212398,QHO3649
-23.54184952,-46.45336382,EUT7809
-23.49964135,-46.4353161,DGQ7015
-23.63774559,-46.75577993,BYM4367
-23.60360851,-46.61290273,FQP7571
-23.54963133,-46.54973886,QMQ9553
-23.599199,-46.604244,FOU1112
-23.58001445,-46.60820321,DMF1754
-23.6354319,-46.7052582,FKJ3344
-23.491212,-46.6011683,GDJ1750
-23.476398,-46.5996273,EJD3684
-23.6485477,-46.6133656,FGJ5622
-23.5564558,-46.5114601,FHI3499
-23.60954845,-46.52842579,FUC4280
-23.49977996,-46.40082519,QMT8054
-23.54843009,-46.39449475,EIB7738
-23.54311273,-46.69402957,FEJ0633
-23.44617368,-46.7059741,ELT2088
-23.47693202,-46.65989699,LBE5293
-23.6317196,-46.6258701,CXY2692
-23.532844,-46.6438972,EMM7961
-23.60864462,-46.50680017,EXZ9222
-23.51163798,-46.65092499,DWS5997
-23.51335385,-46.41726259,EJI2303
-23.54474914,-46.69170275,GHT4262
-23.47888089,-46.57781871,HLH4609
-23.5139404,-46.6502585,ECT1731
-23.49093611,-46.61337687,EUM4395
-23.48177834,-46.42031773,JKU9263
-23.48701812,-46.73997387,FFL8744
-23.5078184,-46.59465861,DRQ7475
-23.54457932,-46.62152338,CFT1670
-23.55879446,-46.47594016,GIG1634
-23.62294023,-46.49133433,PVI2505
-23.59692323,-46.42399815,EIU3568
-23.50337541,-46.73875315,QPI0154
-23.6104234,-46.4728207,EUP6107
-23.5762062,-46.5774387,KWH9205
-23.55003551,-46.44852816,HVW5682
-23.76061686,-46.70579879,FJK5204
-23.5631838,-46.5720152,OFJ1303
-23.49913425,-46.47738092,BAO8730
-23.5300402,-46.619493,ETL7189
-23.54138572,-46.45642394,DVM3508
-23.48022099,-46.58264818,GFG6199
-23.46304805,-46.60293152,FLM0375
-23.5163784,-46.7040125,HVU8875
-23.5393607,-46.6294166,EYH7188
-23.58475437,-46.50330521,FUB0185
-23.73908329,-46.68915142,EAV3470
-23.50197668,-46.57352006,CBE5226
-23.5388495,-46.6978872,FBD3280
-23.7401449,-46.7100389,LPJ4621
-23.50278878,-46.41295166,CHF3380
-23.5902578,-46.5818023,FRP9645
-23.53793663,-46.48157341,PZV6100
-23.66615201,-46.73629226,BLC5456
-23.54725074,-46.54329537,FMA7568
-23.6051222,-46.6454094,FXS8324
-23.541124,-46.622,ETK3602
-23.4814834,-46.61152129,HMI6514
-23.5268432,-46.64679457,EBU6573
-23.64854625,-46.60419246,DON0566
-23.4963195,-46.4012844,CVS3738
-23.55145479,-46.64718244,CHT8227
-23.52548527,-46.69062344,DWV4057
-23.5443264,-46.6173928,ETM2763
-23.60801325,-46.4997045,DGN2339
-23.55942374,-46.68377638,PBJ3251
-23.5947049,-46.547868,EQV6076
-23.55250176,-46.57274266,QNN0676
-23.4795252,-46.5969807,FGQ2960
-23.5873028,-46.7360702,CER9406
-23.54984855,-46.48829916,FXW2348
-23.54681283,-46.44095003,FTS5368
-23.55958206,-46.41221242,BZC0600
-23.66251522,-46.76597623,CAS6082
-23.74827075,-46.69773249,CYX9184
-23.58905976,-46.62581194,ENL5951
-23.49919787,-46.70529883,FWW5813
-23.52881771,-46.46124162,BSH3721
-23.4864518,-46.4925464,MZJ0704
-23.53218296,-46.48508913,GBG6897
-23.61264959,-46.6201894,FLB2986
-23.50356483,-46.43977645,CVU9469
-23.59664199,-46.60743465,BEX0215
-23.58848543,-46.61566233,GBE0701
-23.51482584,-46.51654569,APQ3003
-23.5633397,-46.5599053,GIO6592
-23.57745682,-46.49206175,EUN3249
-23.4691057,-46.66713619,CIL0682
-23.54172797,-46.48602592,FFE6084
-23.57851028,-46.57041094,BJL3871
-23.56889365,-46.54969145,EVI1013
-23.48283263,-46.66467987,FMI9609
-23.4890649,-46.4675546,BPN3071
-23.5630792,-46.5176216,LRX6667
-23.50814339,-46.72186017,ERE3497
-23.50386888,-46.45214925,HLH1452
-23.58769754,-46.61980342,BAJ0218
-23.5995346,-46.7482487,EQI4004
-23.57301396,-46.39751657,DED0309
-23.59516266,-46.48614289,PWJ9003
-23.61308908,-46.62571384,FMU5995
-23.5561988,-46.56030154,FQZ3886
-23.48237237,-46.6030915,BPC8386
-23.61418387,-46.47507767,BXS6642
-23.4667338,-46.6643468,CEB8682
-23.50825434,-46.72174118,EAL4598
-23.47576854,-46.69898886,CFP0525
-23.55589776,-46.54515702,EQL7970
-23.564303,-46.5705096,FJR7863
-23.54595687,-46.49560812,FHS8812
-23.5994287,-46.6783243,FZW5505
-23.54685407,-46.75617856,EBT9261
-23.73696276,-46.69480001,CIN8607
-23.59462796,-46.52589543,FYR2214
-23.5689957,-46.6231865,GHP3002
-23.53124247,-46.53087754,EUZ2446
-23.54618243,-46.43634625,QNQ5324
-23.69549983,-46.71500123,BTE3617
-23.58663976,-46.39982689,BNO1213
-23.5091521,-46.600576,NYV3738
-23.57201287,-46.44282859,COP2708
-23.52745835,-46.73430796,FQG4574
-23.59515362,-46.43717202,OPL4421
-23.4989996,-46.5284665,FBS2587
-23.49450207,-46.48004933,BFA2773
-23.5632151,-46.5606853,FEI6337
-23.62951557,-46.44263533,CZU1536
-23.58760559,-46.52572077,GZE4553
-23.47565148,-46.62707698,EUS9734
-23.5490904,-46.5591283,EQY6905
-23.48251811,-46.59698955,FZF3326
-23.57181084,-46.53747539,GBL8493
-23.52344311,-46.70732607,OPY7211
-23.5524311,-46.5415488,FJP2588
-23.5628614,-46.5547757,PVZ0544
-23.56782734,-46.48513537,PVE5892
-23.4987432,-46.638386,PYA5201
-23.49713496,-46.72071134,QOI4864
-23.44287227,-46.59392323,EGM6161
-23.67553574,-46.76004106,COL6941
-23.5282742,-46.4709678,EMO1246
-23.46770644,-46.60848699,GAN5269
-23.61714197,-46.64175341,GIT3200
-23.5307989,-46.5430314,PYN1472
-23.54301354,-46.68824972,LSO3492
-23.4769984,-46.6567177,BGV7928
-23.62557207,-46.6130419,FRX3756
-23.52603011,-46.69854499,PYW0984
-23.53564316,-46.4001039,BRJ2299
-23.50505082,-46.4308997,CCD8256
-23.54214147,-46.48472367,CCE2773
-23.68614511,-46.64096219,GBF5059
-23.51225332,-46.43346278,CCE2072
-23.54608471,-46.68710949,FWF3192
-23.6411104,-46.586951,CQD4836
-23.54122825,-46.43270153,EBZ5268
-23.57957006,-46.61907049,DSR1282
-23.5541981,-46.4764685,FGG6911
-23.58411558,-46.79196064,JQW7404
-23.5254731,-46.62896598,CFT6352
-23.64630022,-46.763435,DQW1314
-23.55273637,-46.44816575,EQL1529
-23.52245728,-46.40174858,DWQ7875
-23.44428944,-46.73560351,DAA2795
-23.5647891,-46.68531364,FIN8125
-23.58785989,-46.40191215,CMY4070
-23.5281565,-46.45365839,FEH0132
-23.57671475,-46.71434329,FYW3465
-23.6369661,-46.6003399,FTZ3406
-23.54291735,-46.59167631,CIG5147
-23.56438748,-46.60272271,EZD4032
-23.63161578,-46.45626434,EDB0169
-23.488429,-46.7568887,FND5368
-23.5892541,-46.6188141,FEX5525
-23.44348788,-46.79082287,DON3302
-23.49976114,-46.50315021,QPN2548
-23.50702738,-46.58178055,COO9814
-23.55651363,-46.44676692,CWG1223
-23.589387,-46.7378794,JFA3443
-23.57888439,-46.56200834,QPU4791
-23.52572162,-46.40724107,BOW7998
-23.6270061,-46.6663254,PFJ5676
-23.51170239,-46.75453736,FKR5331
-23.49537586,-46.40488284,FOI9174
-23.52800194,-46.74517542,FSZ2358
-23.53637258,-46.56565058,GAP2249
-23.60271959,-46.39847781,PWK6114
-23.50628656,-46.56683879,EMN4097
-23.47396002,-46.72561105,BRH3871
-23.5310016,-46.7212108,EMH9282
-23.48997999,-46.70997695,PWR4333
-23.6123589,-46.53132917,DSM9243
-23.61224947,-46.68079561,GAB3230
-23.60860268,-46.48085736,COC1494
-23.54786749,-46.40098648,CTJ0586
-23.58558922,-46.54432152,CHT1831
-23.54939506,-46.61193866,FCR7923
-23.5342265,-46.5206808,EQX2151
-23.47215501,-46.57041244,ELH6217
-23.49982029,-46.45086786,FAO5685
-23.50498503,-46.49796135,DMZ8629
-23.72463206,-46.70494862,DXG3655
-23.5582361,-46.6930028,PYN6103
-23.53634212,-46.60472115,CCZ1855
-23.55329875,-46.39858283,FLJ6651
-23.49143026,-46.46754157,BPY9884
-23.40544381,-46.74169915,PGS2053
-23.59308712,-46.78411997,OQQ3006
-23.5991296,-46.62851913,QPV3717
-23.55667234,-46.65394696,QPV1663
-23.55475106,-46.59434112,GIX4889
-23.65621672,-46.76188992,CHB7622
-23.53482449,-46.69697939,DUC6295
-23.58654591,-46.72426224,QNJ0966
-23.5236696,-46.69774789,FGI1337
-23.52775396,-46.55135867,PUM1014
-23.58654591,-46.72426224,QPI6191
-23.60825426,-46.43498551,FVS8509
-23.51646934,-46.62505274,QNY5025
-23.55839527,-46.65093585,QPO1334
-23.49130115,-46.70917323,FQY3583
-23.57936162,-46.49627823,DIW8754
-23.50722334,-46.46215755,EBJ6320
-23.61001668,-46.47968689,BGD0496
-23.60480107,-46.65827392,QPQ6171
-23.53688485,-46.44831923,CHB2186
-23.59962862,-46.4830043,GJU5873
-23.60480107,-46.65827392,QPS5583
-23.50025121,-46.69475825,MYH1532
-23.60480107,-46.65827392,QPE4536
-23.48682836,-46.7371598,FFW4128
-23.58845195,-46.57926973,OQO3609
-23.6005204,-46.644041,EDG8909
-23.58731719,-46.55628226,QPL5405
-23.6836286,-46.7710703,DXA1967
-23.49939083,-46.58740884,FOC1733
-23.49685732,-46.58012876,FEY4604
-23.62729991,-46.63224995,EMC6591
-23.5969623,-46.6028483,GJZ8178
-23.60831774,-46.47743156,FPZ8611
-23.5968525,-46.63265629,FLN8529
-23.46930166,-46.58344269,FQA3212
-23.53781777,-46.67433375,BJL8509
-23.48750704,-46.62703291,EMO5072
-23.40445287,-46.75342993,COM8535
-23.56245697,-46.56044894,FLA7804
-23.4892244,-46.40302611,DQM3180
-23.52975383,-46.69015406,FNM6755
-23.80837567,-46.73756628,BNP1821
-23.5032924,-46.52835997,FAH5678
-23.49317911,-46.59506316,ALF6176
-23.4874785,-46.7181746,EMX0695
-23.48601276,-46.68516659,CFU1076
-23.52953901,-46.54904764,AWX9693
-23.5558474,-46.5667817,EUS3179
